,_id,text,sentiment
21029,64fb73e369e6e4ba894bc9dd,"Oh, but Grease is on VH1! It`s almost over, though  http://myloc.me/2215",neutral
21030,64fb73e369e6e4ba894bc9de," Nothing, stayed home",neutral
21031,64fb73e369e6e4ba894bc9df,had my first day at work and im not excited about the lay out of the place and where everything is.. o well its a job,negative
21032,64fb73e369e6e4ba894bc9e0,It`s Midnight - I`m outta here.  HAPPY MOTHER`S DAY FELLOW MOMMIES!!!  (And to non-Mommies too).  May EVERYONE have a special day!!!,positive
21033,64fb73e369e6e4ba894bc9e1," helooo, how wos work pretty, hope it was alright and a certain individual didnt ruin it.",positive
21034,64fb73e369e6e4ba894bc9e2,Ugh work sucks. I could be with sher right now,negative
21035,64fb73e369e6e4ba894bc9e3,Eminem 3AM ... Freaking Awsome!!! ... Im Going Back Too... Seams Like Something big is inside me... and no...is not a Alien,positive
21036,64fb73e369e6e4ba894bc9e4, hahahaha yay!!!! Lakers!!! And I would please like some of that dip!!,positive
21037,64fb73e369e6e4ba894bc9e5,"Shite night, tomorow, I get to hang out with my little brother and neice, should be sufficient enough to change my mood",positive
21038,64fb73e369e6e4ba894bc9e6, hehe i found ya,positive
21039,64fb73e369e6e4ba894bc9e7,totally overstressed ... going to work now ... just want the college work to go away ... i don`t wanna fail,negative
21040,64fb73e369e6e4ba894bc9e8, dude i read that wrong! Haha well good good. Thanks.  but now I agree.,positive
21041,64fb73e369e6e4ba894bc9e9,hopes whoever stole my purse and money gets what is coming to them,positive
21042,64fb73e369e6e4ba894bc9ea," I will have spent my allowance at cybernet expo in SF by then  send me a dm with rates, tho, mayb cash flo bttr 4 me then",positive
21043,64fb73e369e6e4ba894bc9eb,"Urgh.... feeling like **** today. Bad headache, tired, blood sugars too high.",negative
21044,64fb73e369e6e4ba894bc9ec, Was at Ruby Skye last night as well! Superb set by Steve. The last hour was loaded with Thrillseekers material old and new,positive
21045,64fb73e369e6e4ba894bc9ed, It depends if you are having fun or not...,neutral
21046,64fb73e369e6e4ba894bc9ee,green computing http://bit.ly/8gb8R,neutral
21047,64fb73e369e6e4ba894bc9ef,Getting one of our field vehicles cleaned. Looks like our action hero governor wants to give me another furlough day. How nice of him,positive
21048,64fb73e369e6e4ba894bc9f0,"Home. Tired. Phone then bed.   Good night tweeters, happy mothers day!",neutral
21049,64fb73e369e6e4ba894bc9f1,now aches & chills have joined the party. Why couldn`t the cold just go away? It had to get worse?,negative
21050,64fb73e369e6e4ba894bc9f2, Dude... That sucks! Why would they tow it from your own space?,negative
21051,64fb73e369e6e4ba894bc9f3,"_BODUCH Awww, you will get more friends on facebook. Just be yourself and people will add you",neutral
21052,64fb73e369e6e4ba894bc9f4,Rosie to the vet. Routine shots and bordatella.,neutral
21053,64fb73e369e6e4ba894bc9f5,@__SANDY i dont know! they sent out emails using my account about random stuff i didnt even understand i changed all my passwords,negative
21054,64fb73e369e6e4ba894bc9f6,I wish I could go back to bed with ,positive
21055,64fb73e369e6e4ba894bc9f7, im a pleb  i had to take it out of the freezer.. and put it in the oven!,neutral
21056,64fb73e369e6e4ba894bc9f8,"laptop pooped. new harddrive needed? using DH`s old pc now. maybe offline a while  **** BSOD!! happened too many times, Safe Mode only now",negative
21057,64fb73e369e6e4ba894bc9f9,morning the sun is back!!! me like,neutral
21058,64fb73e369e6e4ba894bc9fa,"Good morning!! Gonna clean the house a bit, then maybe clean some more, then do nothing for the rest of the day",neutral
21059,64fb73e369e6e4ba894bc9fb,Office til around 6 today. Good day yesterday...I have a BSc now,positive
21060,64fb73e369e6e4ba894bc9fc, _online That`s the sad thing about it.,negative
21061,64fb73e369e6e4ba894bc9fd,"Bah DHCP server, why must you keep falling on your face",neutral
21062,64fb73e369e6e4ba894bc9fe,loves finding new followers,positive
21063,64fb73e369e6e4ba894bc9ff,"_chung oh get well soon Alexa, take some rest",positive
21064,64fb73e369e6e4ba894bca00," Awesome, congrats on completing it! (I can`t believe you cycled the distance to my cottage though in 1 day.  )",positive
21065,64fb73e369e6e4ba894bca01,"Thanks everyone. Unfortunately nothing can be done. The sales speak for themselves, and if that doesn`t convince Diamond, nothing will.",neutral
21066,64fb73e369e6e4ba894bca02,Good morning!,positive
21067,64fb73e369e6e4ba894bca03,My ipod has taken it`s last breath... Im truly devastated. I have lost my public transportation companion,negative
21068,64fb73e369e6e4ba894bca04,sitting in the car with my cat. he keeps meowing and i feel so bad,negative
21069,64fb73e369e6e4ba894bca05, haiiii sankQ i`m fineee ima js get a checkup cos my rib hurts LOL idk but i shall be fine ~ thanks,neutral
21070,64fb73e369e6e4ba894bca06," Yeah, but George says something with his words. Otherwise its just..... jiberish junk... love, joy,happy ahh see how nice",positive
21071,64fb73e369e6e4ba894bca07,"on my way to get some Maggie Moos Peanut Butter Galaxy, then home! thank god this week is done. 4 meetings in 1 day!!!!",positive
21072,64fb73e369e6e4ba894bca08,Sunday sunshine track  ? http://blip.fm/~5z7cg,neutral
21073,64fb73e369e6e4ba894bca09,ms wee`s wedding!!!!,neutral
21074,64fb73e369e6e4ba894bca0a, its looking like the magic,neutral
21075,64fb73e369e6e4ba894bca0b,"Finally home, watching saturday night live, then dreaming about my amanda boo",neutral
21076,64fb73e369e6e4ba894bca0c,There  was just a horrific fight at my school  glad everyone is ok and that it`s Friday.,neutral
21077,64fb73e369e6e4ba894bca0d, no sign yet,neutral
21078,64fb73e369e6e4ba894bca0e,It`s so cold out there! I`ve just lost my wallet,negative
21079,64fb73e369e6e4ba894bca0f, Clever girl,positive
21080,64fb73e369e6e4ba894bca10,<< Finaly Back to home..,neutral
21081,64fb73e369e6e4ba894bca11,@ kbal24 I am sorry that you are feeling that way.,negative
21082,64fb73e369e6e4ba894bca12,why did Reel big fish cover Edna`s goldfish,neutral
21083,64fb73e369e6e4ba894bca13,_Joelted i will definately be there tomorrow,positive
21084,64fb73e369e6e4ba894bca14,I`ve just realised. I won`t be able to talk to any of you crazy cats on Sunday. Is sad now.,neutral
21085,64fb73e369e6e4ba894bca15, I am sorry.,negative
21086,64fb73e369e6e4ba894bca16,Is at the movies with the boyfriend!!,neutral
21087,64fb73e369e6e4ba894bca17,at the theatre.... seeing star trek for a second time becuase i am that cool,positive
21088,64fb73e369e6e4ba894bca18," No, rather we`re OMG it`s nearly Monday",neutral
21089,64fb73e369e6e4ba894bca19,_pooh what kind of party do we got going now?,neutral
21090,64fb73e369e6e4ba894bca1a, Honored to tweet ya...,positive
21091,64fb73e369e6e4ba894bca1b,is drawing a picture for her bubba,neutral
21092,64fb73e369e6e4ba894bca1c,Chillin at a bbq gettin my drink on,positive
21093,64fb73e369e6e4ba894bca1d, You go to sleeeeeeepz,neutral
21094,64fb73e369e6e4ba894bca1e, Nooooo get on now! Haha i`ll be gone later,neutral
21095,64fb73e369e6e4ba894bca1f,"Oh dear god, going to have to buy a Mac and Pro-Tools, I think my darling edit suite is soon to be filled with Prince Of Persia Movie",neutral
21096,64fb73e369e6e4ba894bca20,http://twitpic.com/66shw - Just took this for class just 5 minutes ago its awsome being here too bad i graduate next year,neutral
21097,64fb73e369e6e4ba894bca21,"Ps BGT was both fab and sad, I thought Greg was awesome, sad he`s gone but a child will always win in that situation sadly",neutral
21098,64fb73e369e6e4ba894bca22, did you put a spoon in it?,neutral
21099,64fb73e369e6e4ba894bca23,I really don`t like this weather,negative
21100,64fb73e369e6e4ba894bca24, i know but it will make us all watch the awards on sunday! lol..i want to shower and there is no water!,negative
21101,64fb73e369e6e4ba894bca25, thanks again for coming out to support us  you rock!,positive
21102,64fb73e369e6e4ba894bca26,im talking about twitter some more,neutral
21103,64fb73e369e6e4ba894bca27,Still confuse...,neutral
21104,64fb73e369e6e4ba894bca28, yay! your face is back,positive
21105,64fb73e369e6e4ba894bca29, are you tweeting while running?,neutral
21106,64fb73e369e6e4ba894bca2a,"for all the effort and time put into some of these relationships with people, you learn enough not to trust anyone...",negative
21107,64fb73e369e6e4ba894bca2b," i want all kinds of designer suggestions darl  any and all. mens, womens, anything! formal/street/alternate. whatever!",neutral
21108,64fb73e369e6e4ba894bca2c,honestly i cannot figure this twitter thing out,negative
21109,64fb73e369e6e4ba894bca2d,No more spending the day chatting with Steve on the computer   Now what I am I going to do at work?,neutral
21110,64fb73e369e6e4ba894bca2e, *happy to help*,positive
21111,64fb73e369e6e4ba894bca2f,Missed the hello kitty  not enough time oh well,negative
21112,64fb73e369e6e4ba894bca30,"going to watch a dvd with hubby,`Eagle Eye`, twit u all 2morrow, cia",neutral
21113,64fb73e369e6e4ba894bca31,laundry and loud music.... relaxing,positive
21114,64fb73e369e6e4ba894bca32, LMAO!I was JUST thinking how I **** hate @ least 3 people that I`m following...but I haven`t unfollowed em` yet. I`m a loon.,negative
21115,64fb73e369e6e4ba894bca33,Currently working on a collab with Alynn Carter called Lost Inside which I`m very excited about,positive
21116,64fb73e369e6e4ba894bca34,surfing twitter!,neutral
21117,64fb73e369e6e4ba894bca35,So my life has come down to nothing more then making choices ill only regret later,negative
21118,64fb73e369e6e4ba894bca36,Monday mornings couldn`t exist if it weren`t for some hot tea.,neutral
21119,64fb73e369e6e4ba894bca37, Awww... It works ok for me.. but I have an apple laptop so it might be a little difference!!,positive
21120,64fb73e369e6e4ba894bca38,Soon my new job starts  I`m so happy!,positive
21121,64fb73e369e6e4ba894bca39, I`m entering your contest,neutral
21122,64fb73e369e6e4ba894bca3a, your making me jealous now  I want one! How long have u guys been married?,negative
21123,64fb73e369e6e4ba894bca3b,I`m crossing my fingers and hoping that this copy of Sims 2 works...last copy totally bit it hard.,neutral
21124,64fb73e369e6e4ba894bca3c,heading to Sam Adams Brewery... but can`t sample it when I get there,negative
21125,64fb73e369e6e4ba894bca3d,signed up for broadband today could take 4-6 weeks,neutral
21126,64fb73e369e6e4ba894bca3e, I wish I was able to talk to you.,positive
21127,64fb73e369e6e4ba894bca3f," you are amazing as alice, as if she was made for you. Thank you for everything! I now have a face for the character",positive
21128,64fb73e369e6e4ba894bca40,started her new job today! aaand so stoked for may long..  and billy is awesome.,positive
21129,64fb73e369e6e4ba894bca41,twittascope is NOT rocking my socks - go away already!!,neutral
21130,64fb73e369e6e4ba894bca42,yaaw some one want call with me?? 5529634599,neutral
21131,64fb73e369e6e4ba894bca43,Late night...finally home.,neutral
21132,64fb73e369e6e4ba894bca44,Just back from graduation.  Two more doctors in the family now,positive
21133,64fb73e369e6e4ba894bca45, ooohhh. I understand. I never get sick of her so im on your moms side  I guess your dad just likes what he likes....lol,positive
21134,64fb73e369e6e4ba894bca46, Lol yes she was.  I totally agree with your blog as well!,positive
21135,64fb73e369e6e4ba894bca47, I can understand the fear. I feel that way about many things. You really need motivation to overcome it. Mine was guilt,negative
21136,64fb73e369e6e4ba894bca48,Really tired this sunday morning  ****,negative
21137,64fb73e369e6e4ba894bca49,I was expecting the sun to come out today. I guess that`s not happening.,negative
21138,64fb73e369e6e4ba894bca4a, I`m having the same problem,negative
21139,64fb73e369e6e4ba894bca4b,Kicking Back In The Holidays  No More School for a whiles,neutral
21140,64fb73e369e6e4ba894bca4c,At the library  being friggin bored.,negative
21141,64fb73e369e6e4ba894bca4d,He brings SOOO much joy!! Show it!!  great song! ? http://blip.fm/~5z3oq http://ff.im/2L63l,positive
21142,64fb73e369e6e4ba894bca4e,GRRRR!!! It`s BACK!!!!! And what I mean is my headache  But on the *       *        bright side....it`s only on one side!!!! /\/\/\/\/\,negative
21143,64fb73e369e6e4ba894bca4f,"_Reid Lol. It was the dissing of the were-octopus that did you in. However, he redeems himself by rescuing you from a were-spider.",neutral
21144,64fb73e369e6e4ba894bca50," Been there, done that!!  Ew!!",negative
21145,64fb73e369e6e4ba894bca51, everything is your fault moxy...everything.   x,negative
21146,64fb73e369e6e4ba894bca52, have a good show,positive
21147,64fb73e369e6e4ba894bca53,today has been the longest day EVER! going to sleep.. beach bound tomorrow  good night twitter,neutral
21148,64fb73e369e6e4ba894bca54,Why is it soooo cold & ugly out??,neutral
21149,64fb73e369e6e4ba894bca55,I just wanted dippin dots,neutral
21150,64fb73e369e6e4ba894bca56,"there are many jobs I aspire to, supervisor is not one of them  talk about too much stress for too little pay",negative
21151,64fb73e369e6e4ba894bca57,"Whats your name: Adelaide-Marie How old r u: 14 Where Do u live: IN THE WORLD  lol i jk, canada(toronto)",neutral
21152,64fb73e369e6e4ba894bca58,"Aw, Zach wasn`t feeling well  Hope he gets better. So babysitting was canceled.",neutral
21153,64fb73e369e6e4ba894bca59, I never get them and the hubby is due in next week.. <cries> hope its gone by then,neutral
21154,64fb73e369e6e4ba894bca5a,"In math class now, about to shoot myself because its so boring.",negative
21155,64fb73e369e6e4ba894bca5b,_Megan_**** Same! Like the kisses on nights when she wasnt up for eviction! They were very badly edited,negative
21156,64fb73e369e6e4ba894bca5c,"I have test tomorrow but i dont study, then i go very bad",negative
21157,64fb73e369e6e4ba894bca5d, unfortunately noy   my life suck this year.,negative
21158,64fb73e369e6e4ba894bca5e,I have softball,neutral
21159,64fb73e369e6e4ba894bca5f,back from lunch and it`s pouring rain! ugh  ohh well at least it gets me into a Death Cab For Cutie mood!,positive
21160,64fb73e369e6e4ba894bca60,Sad. I don`t know what to do with my life. Everything I have done since the age of 16 has been towards healthcare and nursing,negative
21161,64fb73e369e6e4ba894bca61,"Exchange story gone, yaaaay! On with Sweet Charity",neutral
21162,64fb73e369e6e4ba894bca62, Thanks Kashi! I was thinking the other day about how mad I am for doing myself a disservice by not taking 1 of ur classes.,positive
21163,64fb73e369e6e4ba894bca63,is resting. ahhhhh. I feel good,positive
21164,64fb73e369e6e4ba894bca64,oh man had great nap (still alittle tired) having pizza for dinner.,neutral
21165,64fb73e369e6e4ba894bca65,Morning People!  Just woke up now!,positive
21166,64fb73e369e6e4ba894bca66, You know what they say about great minds...,neutral
21167,64fb73e369e6e4ba894bca67, that sounds delicious,positive
21168,64fb73e369e6e4ba894bca68," haha, yeahh. im still following u tho,",neutral
21169,64fb73e369e6e4ba894bca69,woken up by a bacon and egg sandwich in bed - man I have good housemates,positive
21170,64fb73e369e6e4ba894bca6a,SAD day! love you Maï¿½ (8 years ago!) miss you so much!!!!,neutral
21171,64fb73e369e6e4ba894bca6b,Jumped on a train to visit or rescue my mom. Totally forgot my sweatshirt  And forgot to bring my make up! First time ever forgetting :/,negative
21172,64fb73e369e6e4ba894bca6c,i can`t see results for whyareyoustillhere,neutral
21173,64fb73e369e6e4ba894bca6d,on way to work,neutral
21174,64fb73e369e6e4ba894bca6e, hmm Have to admit was a good episode and his man bag was rather fetching,positive
21175,64fb73e369e6e4ba894bca6f,Check this video out -- Bylaurenluke ~ Make up Launch~ They are here available now   http://tinyurl.com/cudamo,neutral
21176,64fb73e369e6e4ba894bca70,at Shriya`s,neutral
21177,64fb73e369e6e4ba894bca71, sorry my friend ... but  is paying the mortgage!,negative
21178,64fb73e369e6e4ba894bca72,I have a headache. Also we are dealing with a lice outbreak. My lovely hair has been affected.,negative
21179,64fb73e369e6e4ba894bca73,"_Confidential I tried to use Spinelli to turn him on to GH, but it didn`t really work",negative
21180,64fb73e369e6e4ba894bca74,Trying to look up Iowa State Fair Art entry information. Hope to get a piece in this year and maybe win something or get noticed.,positive
21181,64fb73e369e6e4ba894bca75,Hey  nawwwww pity no show no more lol great while it lasted though aye   (robluketic live > http://ustre.am/2w5v),neutral
21182,64fb73e369e6e4ba894bca76,"j. alexanders... i`m sorry nintendo, but if i`m in a collared shirt then chances are you`re staying home tonight",neutral
21183,64fb73e369e6e4ba894bca77,on the london eye. Awesome but feel a bit sick. Madame Tussaud`s next,neutral
21184,64fb73e369e6e4ba894bca78,"Walking the puppies downtown. Also, mystery of missing cat solved: he hid himself in the basement for nearly two days.",negative
21185,64fb73e369e6e4ba894bca79, your face makes people laugh. cause you`re so ugly. so you`re half-way there,negative
21186,64fb73e369e6e4ba894bca7a,_richards sorry to be the bearer of bad news.,negative
21187,64fb73e369e6e4ba894bca7b,"want to read twilight all day, not work at the stupid cher function",neutral
21188,64fb73e369e6e4ba894bca7c,Two dozen roses sent  overnight and delivered this morning. Just found out the recipient is out of town!! Sad,negative
21189,64fb73e369e6e4ba894bca7d, will do! Tell my mommy I said the same n I love her mucho mucho!,positive
21190,64fb73e369e6e4ba894bca7e, SOunds goood!,positive
21191,64fb73e369e6e4ba894bca7f,"is Chillin`, listening to Tunes",positive
21192,64fb73e369e6e4ba894bca80, i think it starts at  7.30 with that david archuleta  i might just throw glitter all over myself aha ****,neutral
21193,64fb73e369e6e4ba894bca81,im at school right now,neutral
21194,64fb73e369e6e4ba894bca82, put me right off my scrambled egg breakfast  #fartingloud,neutral
21195,64fb73e369e6e4ba894bca83,Is sitting in science freezing  four days (:,neutral
21196,64fb73e369e6e4ba894bca84, home now and added a few more Grice`s to my list,neutral
21197,64fb73e369e6e4ba894bca85, look at your followers... your tweeps list will then be fully populated,neutral
21198,64fb73e369e6e4ba894bca86,Well hello twitters,positive
21199,64fb73e369e6e4ba894bca87,"never did sleep last night  feeling horrible today, time to call work I thinks...",negative
21200,64fb73e369e6e4ba894bca88,"EVIL CREDIT CARD COMPANIES!!  God, and just when I was starting to *build* my credit again - I get this stupid `ding` from them!",negative
21201,64fb73e369e6e4ba894bca89,MORNING EVERY1! Giveaway at http://tinyurl.com/dhc4hg  Mod Kid Emma pattern &$25 GiftCert to HipFabric!! GO check it out,neutral
21202,64fb73e369e6e4ba894bca8a,&not gonna lie. it`s 60 degrees in here. thanks for leavin me your sweater molly. brrrrr,positive
21203,64fb73e369e6e4ba894bca8b,goin` to casa milan`s club house...,neutral
21204,64fb73e369e6e4ba894bca8c,"Feeling bad for my little sister. Put a lot of money into her Saab, took full coverage off it last week, and totalled it yesterday",negative
21205,64fb73e369e6e4ba894bca8d, LOL  I know what ya mean. Watching everyone else act a fool is much better the  not remembering acting a fool yourself,positive
21206,64fb73e369e6e4ba894bca8e,_Kate i know its heaps awesome. if your not working all weekend,positive
21207,64fb73e369e6e4ba894bca8f,"63 days of summer holiday left, and they are going way too slow! When will school get here???",negative
21208,64fb73e369e6e4ba894bca90, Same to you!,neutral
21209,64fb73e369e6e4ba894bca91," Oh, he`s hilarious. I`m just commenting on the fact that he`s there so much.",positive
21210,64fb73e369e6e4ba894bca92, i`m on my mobile so it won`t let me  but i can`t stop thinking about you ;)x,negative
21211,64fb73e369e6e4ba894bca93, hope you have a good flight,positive
21212,64fb73e369e6e4ba894bca94,"My parents withdrew permission at the last moment, I am not going along with tomorrow`s SAC trip to IDP camps  #Pakistan #IDPRelief",neutral
21213,64fb73e369e6e4ba894bca95,Is almost pacing while waiting for UPS truck with my package from Ichiban Kan -- probably not until 18:00 EST,neutral
21214,64fb73e369e6e4ba894bca96,eeehhh. my right eye`s twitching. gonna go and watch Boystown.  happy birthday!,positive
21215,64fb73e369e6e4ba894bca97, I break some rules and don`t take tension for them  .....,neutral
21216,64fb73e369e6e4ba894bca98, too kind Jim too kind brother,positive
21217,64fb73e369e6e4ba894bca99,wants to be sunbathin!!,neutral
21218,64fb73e369e6e4ba894bca9a,i can`t find my woody and buzz toys  but i`ve got my bullseye teddy!  do you have toy story toys? 8-),neutral
21219,64fb73e369e6e4ba894bca9b, Tired! I may have to go to bed. Trouble is I miss all my American evening friends.     X,negative
21220,64fb73e369e6e4ba894bca9c,Reds win! Great end to a great day,positive
21221,64fb73e369e6e4ba894bca9d,watching The Biggest Loser on Hallmark. Never fails to make me cry  nyeh.,negative
21222,64fb73e369e6e4ba894bca9e, he`s retiring from the tonight show  im so bummed. he was awesome ha. AND CONGRATS MY DEAR,neutral
21223,64fb73e369e6e4ba894bca9f, Gourmet pizza = BLEH. Pizza is SUPPOSED to be greasy and filthy. You can`t eat pizza that`s been prepared by a chef.,negative
21224,64fb73e369e6e4ba894bcaa0,i bought a Italian horseshoe charm. Dragon! it seems to be very strong,positive
21225,64fb73e369e6e4ba894bcaa1,Back to work,neutral
21226,64fb73e369e6e4ba894bcaa2,back home with my puppyy,neutral
21227,64fb73e369e6e4ba894bcaa3,  There isn`t any right now. They need to make more. Sorry.,negative
21228,64fb73e369e6e4ba894bcaa4,"Heading to bed. I think I`ll read for a bit, propped up on fluffy pillows.",neutral
21229,64fb73e369e6e4ba894bcaa5,_newnew yea I saw the oil show u put on gotta I likes,neutral
21230,64fb73e369e6e4ba894bcaa6, hypnotyst .... hmmmm... i should beware..,negative
21231,64fb73e369e6e4ba894bcaa7,http://twitpic.com/67nxe - Yeah..I`m bored XD I pic up this photo when I still have my guitar..today my mum steam me it  I miss Nameless..,negative
21232,64fb73e369e6e4ba894bcaa8,some1 said if your not online your a no1...if you are online your a no1.. can`t bloody win  lol,neutral
21233,64fb73e369e6e4ba894bcaa9, PRETTY! I hope I win,positive
21234,64fb73e369e6e4ba894bcaaa, cool dude! yeah i was hoping your rate was still $2.75. lol! yeah not sure when ill mar and par for my birthday dinner.,neutral
21235,64fb73e369e6e4ba894bcaab, thanx,neutral
21236,64fb73e369e6e4ba894bcaac,i`ve heard Basment Jaxx`s new song 'Raindrops'...that`s fantastic!!! and makes me dancing  i can`t wait Fuji Rock Festival...,positive
21237,64fb73e369e6e4ba894bcaad, at least you get to watch Lost on the way,neutral
21238,64fb73e369e6e4ba894bcaae,soo tired.. still kinda angry that i missed the concert,negative
21239,64fb73e369e6e4ba894bcaaf,...definitely the first time I`ve felt alive again in years. Super happy,positive
21240,64fb73e369e6e4ba894bcab0, How in heckitty did I forget that one?,neutral
21241,64fb73e369e6e4ba894bcab1,Waiting for the El & listening to a little MJB 'Just Fine'. Perfect song to start my week.,positive
21242,64fb73e369e6e4ba894bcab2,saying goodbye to my parents at the airport.  it was great having them around.,positive
21243,64fb73e369e6e4ba894bcab3,sometimes the fact that my health for the lack of a better word SUCKS really scares me,negative
21244,64fb73e369e6e4ba894bcab4, I will later today since I have a planning for today,neutral
21245,64fb73e369e6e4ba894bcab5,says from now it will be impossible to Plurk from work  system administrators closed the access in the firew... http://plurk.com/p/x25jw,negative
21246,64fb73e369e6e4ba894bcab6,Enjoying my weekend with my sis  ****,positive
21247,64fb73e369e6e4ba894bcab7,Last free Friday.,negative
21248,64fb73e369e6e4ba894bcab8, i dont have a bank. i cash my **** at tom thumb. i`ve had four bank accounts--and they`ve all gone negative,negative
21249,64fb73e369e6e4ba894bcab9,"Bringing my kitty to the vet tomorrow, I think she`s got a tapeworm.",neutral
21250,64fb73e369e6e4ba894bcaba, but yeah i like purple maybe thats why!! ;)  :p :d,positive
21251,64fb73e369e6e4ba894bcabb,Im in science!! very boring,negative
21252,64fb73e369e6e4ba894bcabc,Is sat in her PJs drinking tea and watching the Politics Show. Lovely,positive
21253,64fb73e369e6e4ba894bcabd, Happy frickin` birthday!  Try not to be too bitter about sharing your day with your lovely wife and all other mothers out there.,positive
21254,64fb73e369e6e4ba894bcabe,FINALLY GOT THE BIKE I WANTED!,positive
21255,64fb73e369e6e4ba894bcabf,I really miss Sebastian,negative
21256,64fb73e369e6e4ba894bcac0,very disappointed in him    gonna have to sleep it off....,negative
21257,64fb73e369e6e4ba894bcac1,still can`t believe all of the gig posters in the Little Civic have been taken down!?,negative
21258,64fb73e369e6e4ba894bcac2,Good morning to the world. Hope everyone is ok,positive
21259,64fb73e369e6e4ba894bcac3,Movie is pretty interesting actually. Gonna finish watching it.  probably seeing star trek tomorrow. <3 ZQ. lol,positive
21260,64fb73e369e6e4ba894bcac4, nai nai baby. haha i didn`t know that you have twitter but oh well,neutral
21261,64fb73e369e6e4ba894bcac5,Freakin` frustrated why can`t my coach realize that times are hard ain`t nobody got the money to buy cookie dough for no new uniforms,negative
21262,64fb73e369e6e4ba894bcac6,Watching SNL  gahhhhh Will Forte is soooooo funty!!!,positive
21263,64fb73e369e6e4ba894bcac7, Thank you  and hope you are having a great day,positive
21264,64fb73e369e6e4ba894bcac8, reminds me of the weather a month ago it was horrible  I hope all is well hugs,neutral
21265,64fb73e369e6e4ba894bcac9,Is heading to work n its freezing!,negative
21266,64fb73e369e6e4ba894bcaca,Pats in philly at 2 am. I love it. Mmm cheesesteak.  Miss my boyfriend   but I love vacation.,neutral
21267,64fb73e369e6e4ba894bcacb,This thunder is scaring the hell out of me...geez...I HATE THUNDER  we better not loose electricity... #fb http://myloc.me/2144,negative
21268,64fb73e369e6e4ba894bcacc,_AnGeL84 Awww i hope you feel better love...this weather is crazy...,neutral
21269,64fb73e369e6e4ba894bcacd,Creating your business in The US from France looks quiet easy,positive
21270,64fb73e369e6e4ba894bcace, Sorry  I wasn`t doing the inviting...all single women I think.,negative
21271,64fb73e369e6e4ba894bcacf, well you scared me saying there may be rustling in the trees!  Happy Sunday to you sir,neutral
21272,64fb73e369e6e4ba894bcad0, yeah same here... I have a bit of headache too... ick,negative
21273,64fb73e369e6e4ba894bcad1, That storm seems to be coming my way,neutral
21274,64fb73e369e6e4ba894bcad2,family comes. probably won`t be on this weekend,neutral
21275,64fb73e369e6e4ba894bcad3,_ward i am,neutral
21276,64fb73e369e6e4ba894bcad4, Doodle whats wrong?,negative
21277,64fb73e369e6e4ba894bcad5, good question. Nepal PM declaring to resign and actually resigning is two very different things .,positive
21278,64fb73e369e6e4ba894bcad6,"12:46AM. HAppy birthday little sister of mine. Also, good night Priscilla",positive
21279,64fb73e369e6e4ba894bcad7,_MEXICO Hey hey. No problem.,positive
21280,64fb73e369e6e4ba894bcad8,"Watching NHL playoff Game1 tomorrow night if anyone is interested, and I know that none of you are.",negative
21281,64fb73e369e6e4ba894bcad9,Sometimes I forget that boys have feelings too,negative
21282,64fb73e369e6e4ba894bcada,happy happy joy joy    is that good enough for you,positive
21283,64fb73e369e6e4ba894bcadb,__ Aww bless her. She`s one of my faves,positive
21284,64fb73e369e6e4ba894bcadc,"Dayum, tweets r coming fast, so likely missing a lot.    Plz DM, k?  Oh, is _stewart 4 real?",negative
21285,64fb73e369e6e4ba894bcadd,"thankyou short stack for bringing out a second sydney show,, now im going to both  im so thankful for you guys being so good 2 ur fans",positive
21286,64fb73e369e6e4ba894bcade, I understood you pre-coffee tweet  I`m good,positive
21287,64fb73e369e6e4ba894bcadf,"think I`m gonna start writing a proper blog, can anyone recommend any good blog host thingys?",positive
21288,64fb73e369e6e4ba894bcae0,Ouchhhhhh I burnt my frkn tongue,negative
21289,64fb73e369e6e4ba894bcae1,good morning work this morning gutted lol nevermind,neutral
21290,64fb73e369e6e4ba894bcae2,Using a temporary mouse since my trackball is breaking down. I can feel the RSI crawling up my wrist already  .,negative
21291,64fb73e369e6e4ba894bcae3, lol thanks!there scary to wear though,neutral
21292,64fb73e369e6e4ba894bcae4,i hella wanted a sausage mcmuffin but when i gt there breakfast was over,neutral
21293,64fb73e369e6e4ba894bcae5,Wishing I could see N*E*R*D headline @ Fest at DePaul tonight,neutral
21294,64fb73e369e6e4ba894bcae6,yeha i broke their page... damit... im trying to fix it how... hope you dont bank with communityfirstandtrust,negative
21295,64fb73e369e6e4ba894bcae7,Goodnight all,positive
21296,64fb73e369e6e4ba894bcae8, great song even if i can`t understand lol,positive
21297,64fb73e369e6e4ba894bcae9,watching hoping for haley,positive
21298,64fb73e369e6e4ba894bcaea,_Daughtry  FYI Canada cannot see the VH1 preview of the video,neutral
21299,64fb73e369e6e4ba894bcaeb, So I`m not seeing you this Saturday?,neutral
21300,64fb73e369e6e4ba894bcaec,_craig Tried to follow one of your #FF recommendations but 'have been blocked from following by request of the user',negative
21301,64fb73e369e6e4ba894bcaed,... Money money money...      http://twitpic.com/664uz,neutral
21302,64fb73e369e6e4ba894bcaee,"Happy Star Wars Day, everyone! May the force be with you all, be you Padawan or Jedi.",positive
21303,64fb73e369e6e4ba894bcaef,_ They were some nice Pics you have kept  there.. you seem to carry your Cam around along with you..,positive
